8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ENST00000497615.1",0,91.302643,5.445597,33.001125,37.826653,1.85934,0,0,0,0,34.239422,2.938759,2.019742,3.283429,2.050632,4.43066
"ENST00000497186.1",11.751034,23.678219,0,17.018257,0,0,0,0,0,14.384927,0,0,0,0,0,0
"ENST00000400922.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000492845.2",6.533711,17.752348,4.279531,26.725183,14.166761,4.257301,16.188684,10.86047,1.782371,1.867858,11.036382,9.202003,4.627644,20.595596,0.893125,20.852901
"ENST00000492768.1",5.268807,19.78738,37.69923,5.136997,21.129517,37.316231,0,48.390778,0,6.398602,52.804405,7.356364,9.763184,3.834048,1.967335,13.744093
"ENST00000460602.1",6.489508,8.068693,3.937415,10.884325,7.919808,4.222451,4.023112,4.656077,3.362404,3.577345,3.629996,5.402328,4.208228,2.051952,0,5.288785
"ENST00000464373.1",1.999432,2.888426,0,1.464577,2.114705,2.778282,2.024096,1.296609,0,12.734092,0,0.547858,17.931276,0,647.12262,2.367867
"ENST00000480542.1",0,0,0,2.128894,0,0,0,3.399659,0,0,0,0,0,0,0,3.286159
"ENST00000339438.6",2092.632568,1166.39917,212.355408,724.901855,1601.507324,1546.8302,857.572266,1415.230469,1043.778076,1275.098633,278.057892,1383.885498,383.268616,728.411499,1135.719727,813.988525
"ENST00000438362.2",239.828461,0,0,865.053101,51.905285,34.239288,0,163.155991,0,4.296068,0,57.027836,0,0,0,4.008775
"ENST00000358528.4",0,0,70.211197,4.223027,0,0,268.979462,0,42.182549,183.92688,542.559143,0,51.525387,277.355621,110.337036,280.392456
"ENST00000261443.5",0,0,0,825.175293,0,0,523.557617,0,0,0,563.834717,0,0,437.69519,0,93.111427
"ENST00000530886.1",92.171135,589.499634,1142.843384,94.033653,155.707703,5.85497,112.146812,167.498688,615.697815,362.065186,15.94413,179.962265,1141.300171,182.796997,107.004211,326.119446
"ENST00000369530.1",0,0,0,329.55127,0,0,0,0,0,0,0,0,48.165028,0,0,0
"ENST00000483407.1",12.808968,9.685538,6.470659,10.755663,5.257295,2.875031,13.121249,5.908827,23.452175,13.76239,62.06749,3.717835,6.269992,2.63308,9.636591,13.011546
"ENST00000534699.1",0,262.735687,0,0,0,0,0,0,0,0,0,0,0,0,0,419.629944
"ENST00000483030.1",272.174744,486.417358,433.969116,884.297913,5.850719,4.92564,842.623352,129.842072,228.088638,490.45459,1193.919922,5.455773,259.033997,618.811279,864.838562,1052.084961
"ENST00000530784.1",4.367421,5.481273,20.412476,18.516523,1.372228,1.513422,0,5.24438,17.110235,9.900544,15.022978,1.725593,6.608322,2.848984,2.541842,12.946758
"ENST00000529046.1",0,0,0,0,16.717978,9.275737,0,9.080473,0,377.893005,0,0,0,16.158133,16.468742,0
"ENST00000525132.1",0,0,0,9.904707,0,0,0,0,0,6.414056,0,0,0,0,0,0
"ENST00000534389.1",0,1.637073,0,0,0,0,0,0,1.57655,0,0,1.039645,0,0,0,0
"ENST00000525878.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000525970.1",0,0,0,0,0,0,19.992552,19.816628,0,0,0,0,0,0,19.439135,0
"ENST00000533818.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000524652.1",2.60435,283.008148,0,299.078613,0,0,0,145.133011,0,0,0,146.711731,0,15.922618,336.712372,0
"ENST00000375375.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000420770.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000400661.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000400897.3",5.672017,2.60632,0.395615,13.262111,11.338607,4.952086,1.395351,1.189306,7.33966,6.125449,7.646343,6.326269,6.129927,5.052202,1.142357,4.284836
"ENST00000478645.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000480221.1",0,5.764426,3.085144,0,0,0,0,2.639814,0,0,0,0,0,0,2.585917,0
"ENST00000400898.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000373954.6",17.305536,6.538904,13.871321,14.622171,10.904956,10.980096,9.732812,15.085346,17.1071,16.858061,6.767604,10.248731,14.651952,12.231345,12.152131,11.813547
